Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2022-01813,2022-07-19,2022-07-26,First Class,CUS-2824,Consumer,West,Colorado,Technology,Accessories,398.55,2,0.0,154.16
ORD-2021-00103,2022-07-20,2022-07-23,Second Class,CUS-6947,Home Office,South,Florida,Office Supplies,Fasteners,155.31,3,0.0,19.02
ORD-2023-03488,2022-07-20,2022-07-22,First Class,CUS-7830,Consumer,West,Colorado,Furniture,Furnishings,319.55,5,0.2,-83.95
ORD-2024-05132,2022-07-20,2022-07-24,Standard Class,CUS-5056,Home Office,West,Colorado,Furniture,Bookcases,367.06,5,0.2,-74.94
ORD-2023-02672,2022-07-20,2022-07-26,Same Day,CUS-3541,Consumer,East,New Jersey,Office Supplies,Art,64.69,8,0.0,14.34
ORD-2023-03371,2022-07-21,2022-07-24,Standard Class,CUS-9765,Consumer,West,Colorado,Office Supplies,Supplies,126.28,7,0.1,13.87
ORD-2021-00787,2022-07-21,2022-07-25,Standard Class,CUS-8626,Consumer,East,New York,Furniture,Chairs,128.38,5,0.0,6.32
ORD-2022-02280,2022-07-21,2022-07-26,Standard Class,CUS-6700,Consumer,East,Virginia,Furniture,Tables,138.2,4,0.0,16.93
ORD-2024-05125,2022-07-22,2022-07-28,Standard Class,CUS-6923,Corporate,West,Washington,Technology,Monitors,347.86,7,0.4,-51.86
ORD-2023-02877,2022-07-22,2022-07-25,Standard Class,CUS-1914,Corporate,East,Massachusetts,Office Supplies,Art,237.76,7,0.3,-40.27
ORD-2023-03657,2022-07-23,2022-07-28,Second Class,CUS-4551,Consumer,East,Virginia,Technology,Accessories,860.08,2,0.1,138.77
ORD-2021-00740,2022-07-23,2022-07-30,Second Class,CUS-1810,Corporate,West,California,Technology,Monitors,342.11,1,0.4,-82.28
ORD-2024-04804,2022-07-23,2022-07-28,Standard Class,CUS-7418,Consumer,South,Florida,Technology,Phones,545.85,3,0.1,47.78
ORD-2022-02507,2022-07-23,2022-07-30,Standard Class,CUS-8805,Consumer,South,Georgia,Technology,Phones,214.23,2,0.0,46.98
ORD-2024-04564,2022-07-24,2022-07-29,Standard Class,CUS-7528,Consumer,West,California,Office Supplies,Fasteners,91.55,3,0.0,22.95
ORD-2022-02043,2022-07-24,2022-07-31,Second Class,CUS-8224,Home Office,South,Georgia,Furniture,Tables,617.28,6,0.0,58.35
ORD-2024-04246,2022-07-25,2022-07-29,Standard Class,CUS-6582,Home Office,South,South Carolina,Furniture,Tables,268.96,9,0.0,29.31
ORD-2023-03527,2022-07-25,2022-07-30,First Class,CUS-6876,Consumer,West,Oregon,Technology,Laptops,167.87,5,0.0,54.48
ORD-2022-01947,2022-07-25,2022-07-29,Standard Class,CUS-3315,Corporate,South,Tennessee,Office Supplies,Envelopes,114.58,3,0.1,-5.54
ORD-2021-00789,2022-07-25,2022-07-29,Standard Class,CUS-1200,Consumer,Central,Michigan,Furniture,Chairs,213.61,8,0.0,17.05
ORD-2021-00969,2022-07-25,2022-07-29,Standard Class,CUS-4769,Consumer,West,Oregon,Technology,Accessories,180.84,4,0.1,34.46
ORD-2022-01353,2022-07-26,2022-07-30,First Class,CUS-4886,Home Office,East,Virginia,Office Supplies,Envelopes,46.37,3,0.2,0.93
ORD-2024-04110,2022-07-26,2022-07-28,Standard Class,CUS-4650,Consumer,East,Virginia,Office Supplies,Fasteners,67.14,4,0.0,16.4
ORD-2021-00023,2022-07-26,2022-08-01,Second Class,CUS-3975,Corporate,South,Georgia,Technology,Monitors,146.0,3,0.3,-25.28
ORD-2024-04995,2022-07-27,2022-07-30,Second Class,CUS-6000,Corporate,West,Arizona,Furniture,Tables,359.57,3,0.1,-22.51
ORD-2022-01421,2022-07-27,2022-07-31,Second Class,CUS-1040,Consumer,East,North Carolina,Furniture,Tables,229.69,1,0.3,-92.46
ORD-2024-04177,2022-07-27,2022-08-01,Standard Class,CUS-1723,Consumer,South,Alabama,Furniture,Chairs,863.36,5,0.0,74.98
ORD-2024-03980,2022-07-28,2022-07-31,Standard Class,CUS-3124,Consumer,West,Oregon,Technology,Monitors,604.63,3,0.3,-46.73
ORD-2022-01984,2022-07-28,2022-07-31,Standard Class,CUS-1132,Consumer,Central,Missouri,Furniture,Chairs,272.57,6,0.1,-28.08
ORD-2024-04138,2022-07-28,2022-08-01,Second Class,CUS-1723,Consumer,Central,Indiana,Furniture,Storage,395.33,9,0.4,-283.82
ORD-2022-02393,2022-07-28,2022-07-30,Standard Class,CUS-1781,Consumer,West,Arizona,Furniture,Chairs,246.57,4,0.2,-59.16
ORD-2021-00450,2022-08-01,2022-08-07,Standard Class,CUS-9669,Corporate,West,California,Furniture,Chairs,164.12,8,0.0,13.64
ORD-2021-01097,2022-08-01,2022-08-04,First Class,CUS-1132,Consumer,South,South Carolina,Technology,Laptops,907.7,2,0.0,233.34
ORD-2024-04525,2022-08-01,2022-08-05,Second Class,CUS-4599,Home Office,East,New York,Technology,Accessories,653.01,4,0.2,-2.0
ORD-2022-02411,2022-08-01,2022-08-04,Second Class,CUS-9652,Home Office,South,Louisiana,Furniture,Chairs,96.71,5,0.0,7.4
ORD-2023-03224,2022-08-02,2022-08-04,Standard Class,CUS-5382,Consumer,West,California,Technology,Monitors,478.1,2,0.1,93.7
ORD-2021-00237,2022-08-02,2022-08-08,Second Class,CUS-8077,Home Office,South,Tennessee,Furniture,Bookcases,453.89,8,0.0,44.34
ORD-2021-00407,2022-08-02,2022-08-05,Second Class,CUS-1319,Consumer,South,Florida,Furniture,Tables,695.14,9,0.0,64.83
ORD-2023-03675,2022-08-03,2022-08-10,Standard Class,CUS-2573,Consumer,South,Louisiana,Technology,Laptops,237.75,3,0.0,41.7
ORD-2024-04935,2022-08-03,2022-08-09,First Class,CUS-7010,Consumer,West,Oregon,Office Supplies,Paper,60.71,9,0.2,-4.57
ORD-2021-00474,2022-08-03,2022-08-07,Standard Class,CUS-4401,Corporate,West,Oregon,Technology,Accessories,316.92,6,0.3,-12.97
ORD-2024-04355,2022-08-03,2022-08-05,Standard Class,CUS-7997,Home Office,Central,Missouri,Technology,Phones,1024.46,6,0.0,267.51
ORD-2021-00155,2022-08-03,2022-08-09,First Class,CUS-3699,Consumer,Central,Indiana,Office Supplies,Fasteners,25.79,5,0.2,-3.24
ORD-2024-03930,2022-08-04,2022-08-07,First Class,CUS-3534,Consumer,East,New York,Office Supplies,Paper,56.97,8,0.0,12.25
ORD-2021-00921,2022-08-04,2022-08-07,Standard Class,CUS-7248,Consumer,South,Tennessee,Furniture,Chairs,509.22,4,0.4,-322.2
ORD-2021-00811,2022-08-04,2022-08-06,Standard Class,CUS-3005,Corporate,West,Nevada,Office Supplies,Envelopes,71.47,8,0.2,-1.33
ORD-2022-01812,2022-08-04,2022-08-11,Standard Class,CUS-6262,Consumer,Central,Illinois,Furniture,Storage,455.18,9,0.0,14.05
ORD-2021-00388,2022-08-04,2022-08-11,Standard Class,CUS-2555,Consumer,West,California,Furniture,Furnishings,478.44,1,0.0,55.19
ORD-2024-04320,2022-08-04,2022-08-07,Standard Class,CUS-5256,Consumer,South,Alabama,Furniture,Furnishings,514.65,6,0.0,28.44
ORD-2022-02544,2022-08-05,2022-08-07,Standard Class,CUS-5909,Corporate,East,Massachusetts,Furniture,Bookcases,348.95,8,0.0,19.59
ORD-2023-03289,2022-08-05,2022-08-12,Standard Class,CUS-6205,Corporate,East,Virginia,Furniture,Chairs,101.85,8,0.3,-50.31
ORD-2022-02085,2022-08-05,2022-08-09,Standard Class,CUS-6827,Consumer,West,California,Office Supplies,Fasteners,225.14,4,0.2,-19.94
ORD-2024-04233,2022-08-05,2022-08-09,Standard Class,CUS-2957,Consumer,Central,Missouri,Technology,Phones,499.24,1,0.0,131.61
ORD-2021-00863,2022-08-05,2022-08-08,Second Class,CUS-9018,Consumer,Central,Illinois,Office Supplies,Envelopes,58.21,5,0.0,6.93
ORD-2021-01233,2022-08-05,2022-08-11,Standard Class,CUS-3017,Home Office,Central,Illinois,Office Supplies,Paper,28.28,5,0.2,-2.78
ORD-2023-02919,2022-08-06,2022-08-12,Standard Class,CUS-2083,Consumer,Central,Ohio,Furniture,Tables,29.71,6,0.0,2.13
ORD-2024-05020,2022-08-06,2022-08-13,Second Class,CUS-4830,Consumer,South,Florida,Technology,Copiers,151.13,4,0.1,17.67
ORD-2023-03464,2022-08-06,2022-08-13,Same Day,CUS-6598,Consumer,Central,Missouri,Technology,Copiers,1400.0,8,0.0,345.96
ORD-2021-01262,2022-08-06,2022-08-11,Standard Class,CUS-8199,Consumer,East,North Carolina,Furniture,Tables,391.61,2,0.0,59.36
ORD-2023-02959,2022-08-07,2022-08-11,First Class,CUS-7336,Corporate,South,Tennessee,Office Supplies,Envelopes,125.59,6,0.0,18.88
ORD-2023-03009,2022-08-07,2022-08-11,Same Day,CUS-3148,Home Office,Central,Ohio,Office Supplies,Labels,172.3,1,0.0,23.09
ORD-2023-03752,2022-08-07,2022-08-14,First Class,CUS-1261,Corporate,East,Massachusetts,Furniture,Tables,280.69,7,0.2,-68.8
ORD-2022-01896,2022-08-08,2022-08-12,Standard Class,CUS-8745,Home Office,Central,Indiana,Furniture,Storage,268.17,6,0.0,33.29
ORD-2024-04910,2022-08-08,2022-08-14,Same Day,CUS-2939,Consumer,West,Washington,Office Supplies,Fasteners,111.4,2,0.0,17.71
ORD-2022-02164,2022-08-08,2022-08-10,Standard Class,CUS-6468,Consumer,South,Louisiana,Technology,Printers,720.82,7,0.0,154.65
ORD-2024-04856,2022-08-08,2022-08-11,Standard Class,CUS-4443,Home Office,East,North Carolina,Technology,Phones,1296.71,9,0.0,307.96
ORD-2022-01520,2022-08-08,2022-08-13,First Class,CUS-6804,Consumer,East,North Carolina,Office Supplies,Labels,30.55,9,0.0,5.9
ORD-2021-00332,2022-08-08,2022-08-11,Standard Class,CUS-3725,Consumer,Central,Illinois,Office Supplies,Fasteners,19.41,7,0.0,2.35
ORD-2021-00073,2022-08-09,2022-08-14,Standard Class,CUS-3425,Corporate,West,Washington,Technology,Copiers,316.06,4,0.2,32.97
ORD-2022-01398,2022-08-09,2022-08-12,Standard Class,CUS-2897,Consumer,Central,Missouri,Technology,Phones,141.79,3,0.0,35.47
ORD-2024-04551,2022-08-10,2022-08-14,Standard Class,CUS-8036,Consumer,Central,Michigan,Furniture,Storage,502.5,2,0.3,-199.24
ORD-2023-03703,2022-08-11,2022-08-18,Same Day,CUS-6824,Home Office,Central,Illinois,Furniture,Furnishings,643.41,8,0.2,-162.21
ORD-2023-03149,2022-08-11,2022-08-15,Second Class,CUS-7424,Consumer,West,Nevada,Technology,Accessories,44.92,7,0.0,12.55
ORD-2022-01438,2022-08-12,2022-08-14,Standard Class,CUS-1814,Consumer,South,Georgia,Office Supplies,Binders,147.2,2,0.4,-44.7
ORD-2024-05003,2022-08-12,2022-08-18,First Class,CUS-9599,Home Office,West,Nevada,Technology,Copiers,502.2,4,0.0,172.53
ORD-2021-01250,2022-08-13,2022-08-15,First Class,CUS-5441,Corporate,West,Oregon,Technology,Laptops,243.79,9,0.0,68.84
ORD-2023-02674,2022-08-13,2022-08-17,Standard Class,CUS-4507,Consumer,Central,Missouri,Furniture,Bookcases,826.72,5,0.0,97.06
ORD-2021-00337,2022-08-13,2022-08-15,First Class,CUS-1298,Corporate,Central,Indiana,Technology,Accessories,355.44,7,0.4,-70.47
ORD-2023-03014,2022-08-14,2022-08-19,Standard Class,CUS-1909,Corporate,West,Oregon,Technology,Accessories,148.07,1,0.0,47.12
ORD-2024-04149,2022-08-14,2022-08-20,Standard Class,CUS-9925,Corporate,East,Massachusetts,Furniture,Bookcases,136.68,1,0.0,19.71
ORD-2024-03950,2022-08-14,2022-08-18,Standard Class,CUS-4016,Corporate,East,New York,Office Supplies,Art,156.01,1,0.0,28.19
ORD-2022-02590,2022-08-14,2022-08-16,Standard Class,CUS-9495,Home Office,Central,Texas,Office Supplies,Paper,51.8,8,0.1,3.79
ORD-2024-04060,2022-08-15,2022-08-21,Second Class,CUS-1536,Consumer,South,South Carolina,Office Supplies,Art,55.97,8,0.2,-6.92
ORD-2022-01852,2022-08-15,2022-08-18,Second Class,CUS-9540,Home Office,East,Virginia,Technology,Copiers,520.74,3,0.2,30.34
ORD-2023-02875,2022-08-15,2022-08-22,Second Class,CUS-4389,Consumer,West,Arizona,Furniture,Furnishings,404.93,9,0.0,40.86
ORD-2022-02083,2022-08-15,2022-08-18,Standard Class,CUS-8391,Home Office,West,Washington,Furniture,Storage,94.3,3,0.2,-22.41
ORD-2023-02740,2022-08-15,2022-08-21,Same Day,CUS-3955,Consumer,West,Washington,Office Supplies,Supplies,80.87,5,0.1,5.25
ORD-2023-03388,2022-08-15,2022-08-18,First Class,CUS-3532,Consumer,East,Pennsylvania,Technology,Copiers,382.03,6,0.4,-72.37
ORD-2024-05129,2022-08-15,2022-08-20,Second Class,CUS-7151,Consumer,South,Alabama,Furniture,Bookcases,167.33,5,0.3,-65.88
ORD-2022-01370,2022-08-16,2022-08-18,First Class,CUS-9812,Corporate,West,Oregon,Technology,Copiers,271.37,9,0.0,73.45
ORD-2024-04089,2022-08-16,2022-08-18,Standard Class,CUS-5823,Consumer,West,Oregon,Technology,Monitors,119.38,6,0.0,43.46
ORD-2024-04296,2022-08-16,2022-08-21,Second Class,CUS-8491,Corporate,East,Virginia,Furniture,Tables,550.38,3,0.0,58.62
ORD-2023-02657,2022-08-16,2022-08-19,Second Class,CUS-3411,Corporate,Central,Michigan,Technology,Copiers,181.55,3,0.0,43.07
ORD-2021-00671,2022-08-16,2022-08-18,Second Class,CUS-8574,Home Office,Central,Indiana,Office Supplies,Art,77.22,6,0.4,-26.96
ORD-2022-01329,2022-08-16,2022-08-20,Second Class,CUS-3409,Consumer,West,Arizona,Furniture,Furnishings,587.17,4,0.3,-258.26
ORD-2023-03566,2022-08-16,2022-08-22,Standard Class,CUS-5279,Home Office,South,Tennessee,Technology,Printers,222.16,6,0.2,-12.3
ORD-2021-00481,2022-08-16,2022-08-22,Standard Class,CUS-4694,Corporate,West,California,Furniture,Chairs,515.76,3,0.2,-101.11
ORD-2023-02787,2022-08-16,2022-08-20,Standard Class,CUS-9841,Consumer,East,Massachusetts,Office Supplies,Supplies,27.15,5,0.0,5.34
ORD-2021-00247,2022-08-16,2022-08-19,Standard Class,CUS-1965,Consumer,East,New York,Office Supplies,Supplies,262.4,9,0.2,-17.29
ORD-2021-00062,2022-08-17,2022-08-19,Standard Class,CUS-4350,Home Office,Central,Texas,Technology,Laptops,189.66,4,0.0,39.98
ORD-2022-01332,2022-08-17,2022-08-23,Standard Class,CUS-9591,Consumer,East,New Jersey,Furniture,Furnishings,1035.57,2,0.0,67.98
ORD-2022-02576,2022-08-18,2022-08-20,First Class,CUS-6936,Consumer,Central,Ohio,Furniture,Bookcases,171.6,1,0.1,-28.36
ORD-2023-03368,2022-08-18,2022-08-21,Standard Class,CUS-6347,Corporate,West,Arizona,Office Supplies,Envelopes,193.57,9,0.2,-5.7
ORD-2022-01892,2022-08-18,2022-08-21,Second Class,CUS-3043,Corporate,East,New Jersey,Office Supplies,Fasteners,264.54,2,0.0,39.36
ORD-2021-00422,2022-08-19,2022-08-24,Standard Class,CUS-5893,Home Office,West,California,Furniture,Storage,876.27,2,0.3,-357.5
ORD-2024-04158,2022-08-19,2022-08-23,Second Class,CUS-6008,Corporate,East,New Jersey,Office Supplies,Labels,41.72,2,0.0,8.34
ORD-2023-03876,2022-08-19,2022-08-22,Standard Class,CUS-9665,Corporate,West,Washington,Technology,Printers,286.83,7,0.0,95.8
ORD-2022-01526,2022-08-19,2022-08-21,First Class,CUS-8151,Consumer,East,New York,Furniture,Bookcases,176.36,7,0.2,-39.82
ORD-2023-03549,2022-08-19,2022-08-22,Standard Class,CUS-6177,Consumer,South,Alabama,Office Supplies,Fasteners,55.72,2,0.0,7.86
ORD-2021-00989,2022-08-19,2022-08-25,First Class,CUS-5008,Consumer,South,Louisiana,Office Supplies,Labels,112.7,1,0.0,16.74
ORD-2024-04519,2022-08-20,2022-08-24,Standard Class,CUS-3696,Consumer,West,Nevada,Office Supplies,Binders,202.74,3,0.2,-3.23
ORD-2022-02186,2022-08-20,2022-08-22,Standard Class,CUS-9562,Consumer,South,South Carolina,Office Supplies,Supplies,145.52,2,0.2,-14.06
ORD-2021-01133,2022-08-20,2022-08-26,Standard Class,CUS-3669,Consumer,Central,Ohio,Office Supplies,Art,96.24,4,0.2,-8.54
ORD-2021-00306,2022-08-20,2022-08-23,Same Day,CUS-2723,Corporate,East,Virginia,Technology,Laptops,259.68,3,0.2,14.7
ORD-2024-04264,2022-08-20,2022-08-26,Second Class,CUS-3661,Home Office,Central,Ohio,Furniture,Bookcases,482.6,7,0.1,-56.88
ORD-2022-02527,2022-08-21,2022-08-27,Standard Class,CUS-1454,Consumer,South,Georgia,Technology,Phones,811.32,6,0.3,-124.06
ORD-2022-02150,2022-08-21,2022-08-25,First Class,CUS-3495,Consumer,Central,Ohio,Technology,Phones,238.43,6,0.3,-25.1
ORD-2024-04231,2022-08-21,2022-08-24,Standard Class,CUS-5072,Home Office,West,Washington,Furniture,Bookcases,339.11,8,0.0,48.23
ORD-2024-04949,2022-08-22,2022-08-25,Standard Class,CUS-6375,Home Office,Central,Ohio,Furniture,Bookcases,370.05,4,0.1,-46.17
ORD-2023-02606,2022-08-22,2022-08-27,Second Class,CUS-8420,Home Office,Central,Michigan,Office Supplies,Labels,210.17,2,0.0,32.69
ORD-2022-02287,2022-08-22,2022-08-26,Second Class,CUS-7142,Corporate,Central,Ohio,Office Supplies,Fasteners,27.94,7,0.1,0.67
ORD-2023-03456,2022-08-22,2022-08-25,Standard Class,CUS-3942,Corporate,South,Florida,Technology,Printers,382.69,2,0.0,75.02
ORD-2023-03446,2022-08-23,2022-08-26,Standard Class,CUS-8172,Corporate,Central,Ohio,Technology,Copiers,374.62,1,0.0,68.03
ORD-2023-03434,2022-08-23,2022-08-25,Standard Class,CUS-3584,Home Office,West,California,Office Supplies,Supplies,133.49,9,0.0,26.1
ORD-2024-05180,2022-08-23,2022-08-26,Second Class,CUS-3468,Corporate,Central,Ohio,Technology,Phones,362.85,5,0.0,109.9
ORD-2023-03279,2022-08-23,2022-08-30,Standard Class,CUS-5720,Consumer,West,Colorado,Office Supplies,Supplies,71.01,9,0.0,13.21
ORD-2022-02547,2022-08-23,2022-08-29,Same Day,CUS-1525,Home Office,West,Nevada,Furniture,Storage,150.9,2,0.0,9.78
ORD-2023-02646,2022-08-23,2022-08-27,Standard Class,CUS-4852,Corporate,Central,Missouri,Office Supplies,Art,75.66,5,0.1,0.26
ORD-2024-04275,2022-08-23,2022-08-28,Second Class,CUS-2895,Corporate,West,Oregon,Office Supplies,Binders,47.02,1,0.1,3.03
ORD-2021-00026,2022-08-24,2022-08-29,Second Class,CUS-5249,Consumer,East,Massachusetts,Office Supplies,Art,262.96,5,0.0,42.62
ORD-2021-00542,2022-08-24,2022-08-28,First Class,CUS-8079,Consumer,South,Alabama,Office Supplies,Labels,45.7,9,0.0,6.51
ORD-2023-03802,2022-08-24,2022-08-29,Standard Class,CUS-4571,Corporate,East,Massachusetts,Technology,Copiers,365.03,9,0.4,-60.34
ORD-2022-02113,2022-08-25,2022-08-30,First Class,CUS-4146,Consumer,Central,Michigan,Technology,Monitors,587.82,8,0.0,148.55
ORD-2022-02335,2022-08-25,2022-08-31,Standard Class,CUS-8018,Consumer,Central,Illinois,Technology,Printers,831.86,4,0.3,-94.2
ORD-2024-04258,2022-08-25,2022-08-30,Standard Class,CUS-1696,Home Office,South,Alabama,Furniture,Chairs,893.36,3,0.2,-258.21
ORD-2022-02512,2022-08-26,2022-08-29,Standard Class,CUS-1063,Corporate,West,Arizona,Furniture,Storage,588.84,2,0.1,-45.67
ORD-2024-04699,2022-08-26,2022-09-01,Second Class,CUS-6286,Consumer,Central,Texas,Technology,Laptops,580.94,9,0.0,109.25
ORD-2024-03970,2022-08-26,2022-09-01,First Class,CUS-4539,Home Office,South,Florida,Furniture,Furnishings,595.36,1,0.4,-408.58
ORD-2023-03676,2022-08-27,2022-09-02,Standard Class,CUS-2494,Consumer,East,Pennsylvania,Technology,Copiers,474.54,1,0.3,-41.43
ORD-2023-03377,2022-08-27,2022-09-01,Second Class,CUS-4435,Home Office,South,Alabama,Office Supplies,Fasteners,48.24,1,0.0,10.51
ORD-2024-04904,2022-08-27,2022-08-30,Standard Class,CUS-3200,Corporate,Central,Ohio,Furniture,Chairs,291.13,4,0.0,47.81
ORD-2022-01621,2022-08-27,2022-08-29,Standard Class,CUS-8690,Consumer,East,Massachusetts,Technology,Phones,500.96,3,0.0,165.3
ORD-2023-03698,2022-08-28,2022-09-02,Standard Class,CUS-6430,Consumer,West,Oregon,Furniture,Bookcases,400.21,7,0.4,-247.72
ORD-2024-04583,2022-09-01,2022-09-07,Standard Class,CUS-7920,Home Office,South,South Carolina,Furniture,Chairs,153.81,7,0.0,20.83
ORD-2022-02588,2022-09-01,2022-09-08,Standard Class,CUS-9772,Corporate,East,Pennsylvania,Technology,Accessories,141.02,7,0.0,41.49
ORD-2024-04391,2022-09-01,2022-09-03,Standard Class,CUS-2029,Consumer,Central,Missouri,Technology,Printers,124.17,8,0.4,-30.82
ORD-2021-00895,2022-09-01,2022-09-07,Second Class,CUS-5023,Consumer,South,Florida,Furniture,Chairs,271.38,1,0.0,19.19
ORD-2021-00098,2022-09-01,2022-09-03,Second Class,CUS-6424,Corporate,West,Arizona,Office Supplies,Art,85.78,9,0.4,-26.71
ORD-2024-04669,2022-09-02,2022-09-06,Second Class,CUS-5146,Consumer,West,Oregon,Technology,Laptops,606.3,2,0.0,186.17
ORD-2022-01469,2022-09-02,2022-09-04,Standard Class,CUS-6768,Consumer,West,Washington,Office Supplies,Fasteners,196.13,5,0.0,35.13
ORD-2023-03008,2022-09-02,2022-09-06,Standard Class,CUS-9765,Home Office,West,Oregon,Technology,Laptops,150.93,8,0.0,38.78
ORD-2021-00686,2022-09-02,2022-09-09,Second Class,CUS-2311,Consumer,East,New Jersey,Office Supplies,Fasteners,81.97,7,0.0,16.82
ORD-2022-02119,2022-09-02,2022-09-04,Standard Class,CUS-8626,Consumer,West,Washington,Office Supplies,Paper,118.24,7,0.0,19.57
ORD-2024-04078,2022-09-02,2022-09-07,First Class,CUS-1198,Corporate,West,Oregon,Technology,Copiers,888.78,2,0.1,157.06
ORD-2022-02292,2022-09-03,2022-09-05,Standard Class,CUS-8338,Home Office,Central,Missouri,Technology,Phones,728.86,1,0.0,154.2
ORD-2023-03075,2022-09-03,2022-09-08,First Class,CUS-2052,Consumer,South,Alabama,Furniture,Storage,231.16,5,0.0,25.1
ORD-2022-01758,2022-09-03,2022-09-09,Standard Class,CUS-6243,Corporate,South,Florida,Furniture,Chairs,243.99,9,0.0,23.73
ORD-2022-01542,2022-09-03,2022-09-07,Standard Class,CUS-1416,Corporate,East,New Jersey,Office Supplies,Supplies,51.98,5,0.2,-2.55
ORD-2021-01019,2022-09-03,2022-09-08,Same Day,CUS-7044,Corporate,East,Virginia,Office Supplies,Fasteners,50.0,2,0.0,12.19
ORD-2021-01221,2022-09-03,2022-09-10,Standard Class,CUS-6151,Home Office,West,Nevada,Office Supplies,Supplies,42.15,8,0.4,-11.82
ORD-2024-04522,2022-09-04,2022-09-07,Second Class,CUS-7108,Home Office,Central,Illinois,Technology,Laptops,278.45,7,0.0,51.77
ORD-2023-03049,2022-09-04,2022-09-11,Standard Class,CUS-9196,Consumer,West,Oregon,Furniture,Storage,214.38,5,0.2,-66.53
ORD-2023-02631,2022-09-04,2022-09-09,Standard Class,CUS-4823,Consumer,East,New Jersey,Furniture,Chairs,222.77,1,0.0,16.1
ORD-2022-01668,2022-09-04,2022-09-11,Standard Class,CUS-2714,Corporate,West,Colorado,Furniture,Tables,276.97,9,0.0,34.52
ORD-2022-02270,2022-09-04,2022-09-10,Second Class,CUS-5613,Home Office,Central,Missouri,Furniture,Furnishings,891.64,8,0.0,114.0
ORD-2023-03306,2022-09-05,2022-09-09,Standard Class,CUS-2653,Consumer,West,Oregon,Office Supplies,Fasteners,377.55,8,0.3,-66.96
ORD-2023-02967,2022-09-05,2022-09-12,Standard Class,CUS-8510,Consumer,East,Massachusetts,Furniture,Tables,302.08,4,0.1,-24.44
ORD-2024-04758,2022-09-05,2022-09-09,Standard Class,CUS-5241,Consumer,West,Arizona,Furniture,Bookcases,450.06,2,0.0,48.0
ORD-2023-03710,2022-09-05,2022-09-10,Second Class,CUS-5900,Consumer,South,Florida,Technology,Monitors,1228.4,2,0.0,303.57
ORD-2022-02016,2022-09-05,2022-09-11,Standard Class,CUS-3668,Home Office,West,Colorado,Technology,Copiers,526.18,5,0.0,129.26
ORD-2023-02826,2022-09-06,2022-09-10,Standard Class,CUS-8301,Home Office,East,New York,Technology,Copiers,215.45,3,0.4,-40.73
ORD-2024-04155,2022-09-06,2022-09-11,Second Class,CUS-8679,Corporate,West,Nevada,Office Supplies,Fasteners,37.22,9,0.2,-2.24
